# of vertices,# of edges,ms for layout,norm(meanPos(vs)),norm(meanVel(vs)),maxPos(vertexSample),minPos(vertexSample),f0,epsR,K,d
100,100,20,96.35481132050553,5.3906385787406075,8077.638995349651,165.22688734304745,1,0.001,1,0.85
100,100,7,111.43491484908384,5.451882210368733,3670.0165558037124,165.47657518682374,1,0.001,1,0.85
100,100,7,22.726215287939723,3.8828860009777433,3674.517649253009,169.56172142282304,1,0.001,1,0.85
100,100,8,115.75650364435785,6.388391921447722,3679.01874389173,167.21278493793795,1,0.001,1,0.85
100,100,7,121.5359616882148,2.0723501487055884,8117.212428190249,162.60565513453318,1,0.001,1,0.85
100,100,7,133.66036955195858,3.882120470560838,8127.1057869306715,157.3942641404945,1,0.001,1,0.85
100,100,7,163.31817441603116,6.756462329053167,8136.999145882171,171.7122386137766,1,0.001,1,0.85
100,100,7,147.93597396560094,3.6943307936266905,8146.892505044234,153.69605720736337,1,0.001,1,0.85
100,100,8,122.50872917417405,6.096361038377128,8156.785864416353,156.53775055690787,1,0.001,1,0.85
100,100,7,117.75837337418282,4.733990334747879,8166.67922399802,160.49597880959223,1,0.001,1,0.85
100,100,7,174.1794914146626,6.839274579743705,8176.572583788728,163.2155987180733,1,0.001,1,0.85
100,100,8,212.2815967717041,2.7815974820617924,3715.0275434739556,165.50502669410218,1,0.001,1,0.85
100,100,7,90.31186862666777,2.3325790835744384,8196.359303995247,158.73830189242,1,0.001,1,0.85
100,100,8,140.4275062716943,2.1040016681456755,8206.252664410054,162.3685469048764,1,0.001,1,0.85
100,100,7,147.18037716096308,5.477664382672989,8216.146025031889,165.45079260097745,1,0.001,1,0.85
100,100,8,136.5660228398906,5.666787518684454,8226.039385860251,160.99296936952715,1,0.001,1,0.85
100,100,8,193.96338013841157,6.855348807298238,8235.932746894641,168.25046135132087,1,0.001,1,0.85
100,100,8,132.75268260950654,5.813322184783016,3742.0341921159925,167.75084689758236,1,0.001,1,0.85
100,100,7,103.44217339914726,4.987984954132301,2845.1781963417975,164.84329291580264,1,0.001,1,0.85
100,100,8,137.45044476643562,5.98091346281686,3751.0364175351924,159.68257038568333,1,0.001,1,0.85
100,100,8,128.41286904918212,7.415681679965837,3755.53753195838,173.7922058497664,1,0.001,1,0.85
100,100,8,76.00257124362129,3.9050993620815406,8285.399555139811,165.0960653090982,1,0.001,1,0.85
100,100,9,79.36018047721188,5.749934900841872,3764.5397642183475,165.54284585912356,1,0.001,1,0.85
100,100,7,94.66103731990344,2.012317531179145,3769.0408820497164,164.93090445474712,1,0.001,1,0.85
100,100,7,189.50271465425644,1.8920711040422753,3753.893218455729,175.53017792051455,1,0.001,1,0.85
100,100,7,102.12885586451372,6.616492930892462,2869.0797756544744,167.15846290990638,1,0.001,1,0.85
100,100,8,137.68765278806453,5.666125829407548,3782.544242316818,158.92025424342165,1,0.001,1,0.85
100,100,8,56.13185403591075,7.613144640918003,8344.759731730883,159.75655495464412,1,0.001,1,0.85
100,100,7,147.92548179362444,9.513318905205981,3791.546488112135,161.4240672997425,1,0.001,1,0.85
100,100,7,136.9572972815169,6.14319448868785,8364.546458868022,165.09080312405524,1,0.001,1,0.85
100,100,8,172.5610943541964,6.034048247377266,8374.439822735727,172.59310395565632,1,0.001,1,0.85
100,100,6,175.57677640658179,1.3223002667866868,3805.0498651779794,168.4474078763788,1,0.001,1,0.85
100,100,7,145.8259052541687,3.9704418796401737,8394.226551067051,165.65143772183092,1,0.001,1,0.85
100,100,8,65.60072029017613,2.81381848935946,2795.3195197860273,175.08614648046725,1,0.001,1,0.85
100,100,7,126.33592372933245,2.734316142421898,3818.553252228324,171.22277942943447,1,0.001,1,0.85
100,100,8,118.7777346124946,7.841484970540687,8423.906645046849,177.06117231767337,1,0.001,1,0.85
100,100,8,164.53257006261163,5.798438264143028,8433.800010100338,181.36671199705603,1,0.001,1,0.85
100,100,8,112.43380598660222,5.215744761976958,8443.69337534983,166.32102032689988,1,0.001,1,0.85
100,100,9,140.30975024883483,6.425283124159705,8453.586740794872,173.00467184274882,1,0.001,1,0.85
100,100,10,160.2265408968649,5.1109258194922225,8463.480106435,164.28390388746953,1,0.001,1,0.85
100,100,7,208.7313558256123,4.806358325824248,3825.3263462055606,165.3278769674875,1,0.001,1,0.85
100,100,7,174.59348285988307,8.4531134470116,3829.7909256692046,167.53284152135083,1,0.001,1,0.85
100,100,11,154.68147419577542,5.716415906229809,8493.16020452137,170.95566638271498,1,0.001,1,0.85
100,100,21,257.1873242773836,5.978408572947434,8503.053570937318,177.5143365648849,1,0.001,1,0.85
100,100,9,201.07080057664427,1.0744072964381406,2801.531306938663,169.25874646502214,1,0.001,1,0.85
100,100,9,58.89614763255618,1.2187696596126858,3868.06575570625,167.4787120114384,1,0.001,1,0.85
100,100,7,239.6985178586158,6.840681972024537,8532.733671340355,174.4760863025254,1,0.001,1,0.85
100,100,9,212.949809981996,8.43447333495768,8542.62703852494,176.15479073122236,1,0.001,1,0.85
100,100,8,90.9231428007566,2.925342097320501,2845.9610733555032,171.9635077866301,1,0.001,1,0.85
100,100,9,176.77468502026744,3.9181547153985794,8562.413773466807,172.4951631494373,1,0.001,1,0.85
100,100,7,160.7101518451381,2.740607320741523,3869.972187423914,160.5729304494173,1,0.001,1,0.85
100,100,9,216.82728555627435,3.391561378665293,8582.200509169317,162.64744985067136,1,0.001,1,0.85
100,100,7,200.01692707213323,6.357579009063759,8592.09387730472,166.83015528711576,1,0.001,1,0.85
100,100,8,104.19929574225283,3.584977349517188,8601.987245628974,160.05054099034868,1,0.001,1,0.85
100,100,8,143.69800213793746,2.9604735496829213,3887.8305526061517,163.10688354733006,1,0.001,1,0.85
100,100,7,110.52363630439271,3.5849098936934496,2869.294645421839,169.71163022605137,1,0.001,1,0.85
100,100,7,104.44586877744833,1.493678667523221,3896.7597412708456,173.33774963531533,1,0.001,1,0.85
100,100,9,171.06314657118168,3.585437438630681,8641.560720805877,178.56985108078464,1,0.001,1,0.85
100,100,8,229.86894537387312,4.789517769873579,8651.454090067922,183.58596158345676,1,0.001,1,0.85
100,100,8,191.8011779407315,5.095986273307851,8661.347459516237,181.73142286011037,1,0.001,1,0.85
100,100,7,186.0514494738527,1.744165083012661,3935.583014630481,183.42671708981874,1,0.001,1,0.85
100,100,7,47.712318029625834,0.9420726227144737,8681.134198969969,183.12088283658494,1,0.001,1,0.85
100,100,9,146.47786835962708,7.084190278539782,8691.027568974536,180.1468626769557,1,0.001,1,0.85
100,100,7,256.16790033860246,8.640231089879101,8700.92093916368,176.70286408112997,1,0.001,1,0.85
100,100,16,37.041121440445714,2.0386382991412906,3953.587656756172,183.36338913451976,1,0.001,1,0.85
100,100,7,173.62827687151108,2.6602529971805673,8720.707680094023,179.86365232169493,1,0.001,1,0.85
100,100,7,146.81682512518137,2.53722051694177,8730.601050834392,175.3898714055594,1,0.001,1,0.85
100,100,7,161.8098570397442,4.846871024468138,3945.870350370501,177.00401782264302,1,0.001,1,0.85
100,100,9,192.1210413475486,4.590761168997661,3950.3349571295653,174.5834609225266,1,0.001,1,0.85
100,100,8,137.3258131354793,1.9487389253886338,8760.2811641513,184.61497883289144,1,0.001,1,0.85
100,100,9,113.52988289852915,4.982795893726816,8770.174535620828,173.59286789613915,1,0.001,1,0.85
100,100,9,106.06837443675889,3.923567948104978,3963.7287832715797,175.637773551721,1,0.001,1,0.85
100,100,9,61.12951031253886,4.597622993876156,3968.193393933186,177.77361514811867,1,0.001,1,0.85
100,100,9,139.25702791793373,8.633981257052913,8799.854651115336,178.75079004733678,1,0.001,1,0.85
100,100,6,156.3689995544904,4.403213115014249,8809.748023307457,169.29757649762797,1,0.001,1,0.85
100,100,10,151.3243851218026,2.0257909020592693,3981.5872317302183,186.8979696829755,1,0.001,1,0.85
100,100,9,82.83029277397874,4.111973524496946,3043.222422045044,175.0053250015565,1,0.001,1,0.85
100,100,7,102.0658261487174,6.0939259071168195,4012.102856464454,183.69919734061543,1,0.001,1,0.85
100,100,8,357.2934059265527,3.1600865685230337,8849.321513868283,179.3378117781897,1,0.001,1,0.85
100,100,8,126.46902663194895,5.703572932799336,2962.1437051231305,169.17837251252757,1,0.001,1,0.85
100,100,8,169.19132349270467,0.4460080749282357,8869.108260218509,170.45348029019794,1,0.001,1,0.85
100,100,9,44.67420183313545,3.0521766794418954,8879.00163365968,182.92531500682523,1,0.001,1,0.85
100,100,8,247.7349373217042,4.786123732871493,4034.6087476894527,172.6235582202151,1,0.001,1,0.85
100,100,9,138.78113416237488,5.428046162903458,3067.124689209494,164.70981941771777,1,0.001,1,0.85
100,100,9,177.7493080692197,1.9370718509681182,4043.6111111035393,169.18157155321342,1,0.001,1,0.85
100,100,10,144.18713066987607,4.073043188938083,4048.112294285498,172.2907685523605,1,0.001,1,0.85
100,100,10,191.3001960409901,2.4440839539915253,2970.927687882961,173.41540638545587,1,0.001,1,0.85
100,100,10,173.49538830230657,3.1383846626761462,4035.1626690679404,181.76364239899146,1,0.001,1,0.85
100,100,15,209.61444660950255,7.9527397678550384,8948.255252677574,181.19099017294772,1,0.001,1,0.85
100,100,9,87.70244028030206,2.5681352488901865,4044.0919218569734,183.874684346458,1,0.001,1,0.85
100,100,9,197.36182040882994,2.1781362807463736,8968.042002541282,180.46698846888526,1,0.001,1,0.85
100,100,9,105.31002370645794,4.908581057761216,4075.119413889789,179.36507295338765,1,0.001,1,0.85
100,100,7,172.9299625793704,5.4191340099098895,4079.620603889173,184.05942397275493,1,0.001,1,0.85
100,100,10,256.84146339314464,8.848529991561811,8997.722128636042,182.20451189530846,1,0.001,1,0.85
100,100,7,239.23784701383244,3.305460898625409,9007.615504345882,181.21807173736678,1,0.001,1,0.85
100,100,8,194.5803312049337,4.331382969482797,4070.8797025756035,172.9347086044923,1,0.001,1,0.85
100,100,9,156.98399519600082,2.854748090383017,9027.402256280677,195.37108290124215,1,0.001,1,0.85
100,100,8,51.017928280501174,3.7270610013536176,4079.8089702111847,177.8209767062841,1,0.001,1,0.85
100,100,7,88.27198727250061,4.72304804999509,4084.273605406625,181.78741290266092,1,0.001,1,0.85
100,100,7,120.75849709074416,7.4474237073487455,3036.6977607311987,182.6420832530515,1,0.001,1,0.85
100,100,7,26.886272837670035,5.194316615975797,4115.630158458269,190.60089160556612,1,0.001,1,0.85
100,100,9,126.15975792245595,5.43627232624072,9076.869139105009,186.32130403417744,1,0.001,1,0.85
100,100,9,196.06961401723453,3.4644649353803656,9086.76251617902,182.51582904647844,1,0.001,1,0.85
100,100,9,214.51276405890383,2.039035414904222,4129.133757130179,179.64823366483333,1,0.001,1,0.85
100,100,11,97.37510483756199,3.0895800976739727,4133.634958574951,186.50896750568268,1,0.001,1,0.85
100,100,7,173.61833302676442,2.66203963094237,9116.442648412696,186.06393449826413,1,0.001,1,0.85
100,100,10,137.54700536466817,4.981642675316385,9126.336026159912,185.56680765035142,1,0.001,1,0.85
100,100,7,134.67763434799505,5.469594472552156,9136.229404074516,184.88636384487384,1,0.001,1,0.85
100,100,7,159.15271076445038,8.443337144725685,4151.6397737366115,183.77106014231947,1,0.001,1,0.85
100,100,7,149.42084019713403,3.6972886862043133,4133.384652559608,178.90431821587782,1,0.001,1,0.85
100,100,7,214.72831135080355,5.775098463527271,9165.909538819047,180.93038201534893,1,0.001,1,0.85
100,100,8,240.23688798513763,1.0298402607454777,9175.8029173996,182.77404891009834,1,0.001,1,0.85
100,100,7,214.74237281198918,2.6047849543925325,9185.696296145748,190.6675849178431,1,0.001,1,0.85
100,100,7,120.47913934348847,3.5190818257571372,9195.589675057132,194.34831530120502,1,0.001,1,0.85
100,100,7,100.34835426761971,5.254907400442999,4178.647024404989,190.33587433193077,1,0.001,1,0.85
100,100,7,191.54237178133346,5.689758428849,4183.148236082054,197.7029972560036,1,0.001,1,0.85
100,100,8,275.8401765414259,3.2373620196743054,9225.269812779137,189.82593744354344,1,0.001,1,0.85
100,100,7,171.09988403213734,6.310492498050801,4169.101845865159,175.0311462832362,1,0.001,1,0.85
100,100,8,235.45400650699386,2.7077945197925652,4196.651876614661,188.95540331381181,1,0.001,1,0.85
100,100,7,277.98487476086257,3.443027455978919,4178.031153017934,183.7664867171667,1,0.001,1,0.85
100,100,8,258.1985119502888,3.885737725101751,9264.843332033635,186.8402024289697,1,0.001,1,0.85
100,100,8,158.17080399909761,2.749018699358201,4210.155525358288,189.12136944989916,1,0.001,1,0.85
100,100,7,100.00498225183907,2.563204743830048,4214.65674342178,189.04492014648554,1,0.001,1,0.85
100,100,8,239.81581843847576,6.92454897240205,4195.889777809694,192.24220188929618,1,0.001,1,0.85
100,100,7,140.01062618698634,3.04757383991653,9304.416853886923,189.83517405037804,1,0.001,1,0.85
100,100,7,66.0149204216375,8.105465842622674,9314.31023475372,188.14821401224208,1,0.001,1,0.85
100,100,7,318.1297763277962,4.640381555572642,9324.203615781218,187.5403153089731,1,0.001,1,0.85
100,100,10,240.08805744562693,1.6501033879600624,4237.162847269702,187.69589396299546,1,0.001,1,0.85
100,100,7,126.16923404804456,1.4886623865316975,4241.664070731927,189.0604447114274,1,0.001,1,0.85
100,100,7,113.33340526197395,3.6726145808460524,4246.165295087253,181.916448728914,1,0.001,1,0.85
100,100,7,201.05176052987773,5.823979981609133,9363.777141491424,181.56719777879027,1,0.001,1,0.85
100,100,8,62.01786276965228,5.227797090267316,4255.167746469646,197.67543302497972,1,0.001,1,0.85
100,100,8,73.67273390478941,6.192541300632101,3234.4426515009263,184.98591994354308,1,0.001,1,0.85
100,100,8,249.2553688790099,6.962255256921499,9393.457287444848,201.97547787546307,1,0.001,1,0.85
100,100,8,182.70874778927208,6.266401454051879,3241.2720306497813,193.89870454361215,1,0.001,1,0.85
100,100,7,159.16684075363492,4.71005397118684,9413.24405220439,179.7965595964853,1,0.001,1,0.85
100,100,8,71.71757112684394,5.51496938069846,4277.673890423687,182.6862816235997,1,0.001,1,0.85
100,100,7,168.05796137100336,4.3851945390689675,3251.516109921343,183.52489024673778,1,0.001,1,0.85
100,100,7,115.69549371858417,4.264142723243431,4286.676354165479,186.2000799082938,1,0.001,1,0.85
100,100,7,157.45763012755447,4.930744923726733,9452.81758360896,193.2046056508567,1,0.001,1,0.85
100,100,8,193.13872737987617,3.912896950329872,4271.789086642644,193.67270250507082,1,0.001,1,0.85
100,100,7,149.47932146838588,7.208133712396637,4300.180056332194,195.33919215321654,1,0.001,1,0.85
100,100,7,182.7233414862909,6.32013545321187,4304.681292128195,201.5616028471767,1,0.001,1,0.85
100,100,7,171.96978385047152,6.284048367223342,4309.182528791399,196.71471153699625,1,0.001,1,0.85
100,100,8,159.78390382376546,2.1881772701275928,9502.284501372857,200.6282429865273,1,0.001,1,0.85
100,100,8,320.1163391388477,3.302157710853999,9512.17788539015,196.25122767118785,1,0.001,1,0.85
100,100,7,188.05293033278133,1.2553790382188628,9522.071269561533,193.92702987498973,1,0.001,1,0.85
100,100,8,145.2925076886157,4.451695926995223,9531.964653886682,189.2504200477256,1,0.001,1,0.85
100,100,9,234.93356182731188,6.879246710989652,4307.506492689493,187.86860253672995,1,0.001,1,0.85
100,100,7,216.59653367964725,4.831699291249344,9551.751422997007,190.21198871394526,1,0.001,1,0.85
100,100,8,152.89983241413995,1.15604927732637,3295.9072645359693,196.1417326627555,1,0.001,1,0.85
100,100,7,219.83275750335065,2.024043723697875,9571.538192718579,200.10843262289225,1,0.001,1,0.85
100,100,7,136.5710267574565,3.197145784115836,4349.6936974884175,200.1984608451457,1,0.001,1,0.85
100,100,13,61.30570757174728,3.288732356815799,3207.5348113466625,199.7222234010485,1,0.001,1,0.85
100,100,8,162.42629593689858,4.9764062634763775,9601.218348441502,198.09223394978744,1,0.001,1,0.85
100,100,7,99.063865963055,5.606889631577693,4363.197435739834,192.03519256175562,1,0.001,1,0.85
100,100,8,270.3533686981939,6.1951370843600575,3217.4832598489784,194.6321899952102,1,0.001,1,0.85
100,100,7,42.36396079302173,3.5075905422590052,4372.199932131105,196.11139193682845,1,0.001,1,0.85
100,100,7,176.58016192234348,5.126188330228344,9640.791891521358,201.15597905746563,1,0.001,1,0.85
100,100,8,160.73821589522402,3.7827392597076157,9650.685277667104,200.36003519391318,1,0.001,1,0.85
100,100,7,317.08620936609395,4.545003875087712,9660.578663962546,191.980383793387,1,0.001,1,0.85
100,100,9,142.8195712579584,12.273436522247799,9670.472050407376,187.18144910414165,1,0.001,1,0.85
100,100,8,52.80988328657638,4.343969829144422,9680.365437001288,192.95580029463247,1,0.001,1,0.85
100,100,7,264.621661578924,0.48403157034973554,4399.207441426074,197.32006618452274,1,0.001,1,0.85
100,100,8,196.13655377519032,6.6606255451513245,9700.15221063514,193.3579847700027,1,0.001,1,0.85
100,100,8,228.83712428684967,2.013420366509033,9710.045597674474,194.42194873992588,1,0.001,1,0.85
100,100,9,151.47838271409734,5.180489012719578,9719.938984861681,197.89930166247706,1,0.001,1,0.85
100,100,8,125.42357156759365,5.83767902145267,4417.212464253471,194.85517710015984,1,0.001,1,0.85
100,100,9,196.664925250527,2.2170105746920745,9739.72575967851,201.37125958930255,1,0.001,1,0.85
100,100,10,247.75381308826104,5.757800471622114,9749.61914730753,209.66881982892866,1,0.001,1,0.85
100,100,10,172.76138548621816,4.7642822251430035,9759.512535083228,200.5009290736623,1,0.001,1,0.85
100,100,8,258.5405845550597,3.209769828622471,4435.217500259636,203.19247541370683,1,0.001,1,0.85
100,100,9,146.0772931133069,3.467947209756768,9779.29931107345,203.1483863463082,1,0.001,1,0.85
100,100,8,308.7883935228256,6.9342789450191935,4419.123722271735,195.87753591228457,1,0.001,1,0.85
100,100,8,156.08463121841245,7.036861562273694,4448.721285848509,205.0735042778011,1,0.001,1,0.85
100,100,8,214.08199526724178,2.679217004006771,9808.979476151417,190.94142486366752,1,0.001,1,0.85
100,100,9,119.45710127007115,5.078950333217687,3266.8006265702534,198.18024165875946,1,0.001,1,0.85
100,100,9,237.81405205134854,3.7826918908083167,4436.982525025081,198.24866281735194,1,0.001,1,0.85
100,100,10,161.08007002223468,5.72784748506256,3391.519755556225,195.23385110514477,1,0.001,1,0.85
100,100,9,135.08053788488635,5.030006749058292,3394.9345063609826,199.4128085492674,1,0.001,1,0.85
100,100,9,52.56720829520574,4.512870093035331,9858.446420842221,192.38324050152855,1,0.001,1,0.85
100,100,9,115.60575697295589,4.828215263575585,4480.230147234869,188.4203153964889,1,0.001,1,0.85
100,100,9,131.46059422745248,4.503376113076029,3286.704994504884,187.66584226610541,1,0.001,1,0.85
100,100,10,60.73765724702136,1.9313074736294396,9888.12658938047,207.64564583143695,1,0.001,1,0.85
